date,temperature_2m_mean_kansas,temperature_2m_max_kansas,temperature_2m_min_kansas,precipitation_sum_kansas,soil_moisture_0_to_7cm_mean_kansas,soil_moisture_7_to_28cm_mean_kansas,soil_moisture_28_to_100cm_mean_kansas,soil_moisture_0_to_100cm_mean_kansas,soil_temperature_0_to_7cm_mean_kansas,et0_fao_evapotranspiration_sum_kansas,relative_humidity_2m_mean_kansas,vapour_pressure_deficit_max_kansas,wet_bulb_temperature_2m_mean_kansas,snowfall_water_equivalent_sum_kansas,wind_speed_10m_max_kansas,temperature_2m_mean_oklahoma,temperature_2m_max_oklahoma,temperature_2m_min_oklahoma,precipitation_sum_oklahoma,soil_moisture_0_to_7cm_mean_oklahoma,soil_moisture_7_to_28cm_mean_oklahoma,soil_moisture_28_to_100cm_mean_oklahoma,soil_moisture_0_to_100cm_mean_oklahoma,soil_temperature_0_to_7cm_mean_oklahoma,et0_fao_evapotranspiration_sum_oklahoma,relative_humidity_2m_mean_oklahoma,vapour_pressure_deficit_max_oklahoma,wet_bulb_temperature_2m_mean_oklahoma,snowfall_water_equivalent_sum_oklahoma,wind_speed_10m_max_oklahoma,temperature_2m_mean_north_dakota,temperature_2m_max_north_dakota,temperature_2m_min_north_dakota,precipitation_sum_north_dakota,soil_moisture_0_to_7cm_mean_north_dakota,soil_moisture_7_to_28cm_mean_north_dakota,soil_moisture_28_to_100cm_mean_north_dakota,soil_moisture_0_to_100cm_mean_north_dakota,soil_temperature_0_to_7cm_mean_north_dakota,et0_fao_evapotranspiration_sum_north_dakota,relative_humidity_2m_mean_north_dakota,vapour_pressure_deficit_max_north_dakota,wet_bulb_temperature_2m_mean_north_dakota,snowfall_water_equivalent_sum_north_dakota,wind_speed_10m_max_north_dakota
2005-02-18,3.8091667,9.1675,-1.5825,0.3,0.33850005,0.34729168,0.27575,0.29516622,4.0591664,2.023558,60.270493,0.6923759,0.4025623,0.0,15.941944,6.3364177,12.176,1.576,2.1000001,0.32829162,0.34191668,0.35270843,0.34873298,7.6239166,1.6408548,76.06666,0.71768445,3.9680293,0.0,12.324414,-7.9475822,-2.458,-13.808001,0.0,0.2824167,0.27583337,0.19999999,0.22169416,-4.0746675,1.0072339,61.58935,0.3181556,-10.1057,0.0,23.928492
2005-02-19,6.3154163,9.117499,3.6675,3.8999999,0.37025008,0.34650004,0.27654165,0.2977925,5.719584,0.55252725,90.91149,0.17758316,5.363703,0.0,24.693481,9.0885,12.426,6.276,0.2,0.34454167,0.34100005,0.35183337,0.3490479,8.9385,1.1274877,83.83108,0.37287796,7.4081016,0.0,28.82249,-11.101752,-6.8580003,-15.008,2.9,0.28200004,0.2744584,0.19999999,0.2213763,-5.9184165,0.7528753,65.40103,0.22421673,-12.792085,2.9,25.325686
2005-02-20,11.132083,15.617499,7.0175004,0.0,0.35450006,0.34691668,0.27762493,0.29755753,9.579999,2.3211908,74.26833,0.89223063,8.361943,0.0,25.455843,16.376001,21.976,12.826,0.0,0.33520833,0.33945832,0.35066664,0.34723088,13.917667,3.0089748,75.02413,1.4101425,13.31279,0.0,30.430117,-7.6830006,-2.458,-10.908,1.1,0.28200004,0.27316657,0.20083337,0.22170497,-4.643417,0.9166579,67.86283,0.2817703,-9.622511,1.5000001,16.87398
2005-02-21,5.9112496,12.2675,0.9675,0.0,0.34104168,0.34245837,0.2779999,0.29594922,7.613334,1.8585999,81.48246,0.52001965,4.067479,0.0,14.264361,11.51975,16.126,7.176,0.0,0.32475004,0.33583334,0.3495833,0.34495756,11.990582,1.8242733,78.80576,0.6906384,9.2138815,0.0,11.681987,-7.0642505,0.24199998,-13.458,0.0,0.2821667,0.27199998,0.20100003,0.2215917,-4.422583,1.0191749,65.51823,0.3841746,-9.236014,0.0,11.384199
2005-02-22,4.6195846,6.9675,2.9675,0.4,0.3360833,0.3384166,0.27887493,0.29538336,5.882084,0.9400692,83.3253,0.40233392,3.0663815,0.0,15.778518,10.39475,17.476,3.876,0.0,0.31837505,0.3325833,0.34854165,0.34307882,11.463501,2.5641232,80.97682,0.8074596,8.248442,0.0,17.339897,-6.112167,-1.108,-10.508,0.0,0.2810417,0.27112493,0.20100003,0.22132923,-2.7038336,0.94459105,63.219448,0.33431244,-8.364869,0.2,16.516901
2005-02-23,2.4945834,3.9175,0.11750001,2.5000002,0.34029165,0.33566666,0.27925006,0.2953705,4.2570834,0.8117159,79.270805,0.24422747,0.66759163,0.2,14.480773,6.6739163,9.576,4.676,15.599999,0.390375,0.35683334,0.34775004,0.35264125,9.005167,0.4846658,89.75141,0.3307228,5.617162,0.0,17.462784,-6.045501,0.14199999,-9.508,0.2,0.28125003,0.27025,0.20191665,0.22182,-3.2205002,0.8037527,70.24679,0.3026125,-8.017313,0.5,20.12461
2005-02-24,2.1633337,7.8175,-2.2825,0.0,0.3444583,0.33445838,0.28000006,0.2959483,3.4737499,1.9083117,72.50123,0.651965,-0.27649286,0.0,14.799459,5.5385,10.276,2.326,0.0,0.3765833,0.37404168,0.34800002,0.3554696,8.190583,1.948538,73.27241,0.6000035,3.010721,0.0,18.751125,-4.130917,7.2419996,-11.458,0.0,0.282625,0.26966667,0.20199998,0.22185375,-3.0455,1.5011541,61.73193,0.76328784,-6.9114895,0.0,24.195107
2005-02-25,5.488333,14.867499,-1.9325,0.0,0.3325417,0.3315833,0.28000006,0.29451042,4.6404166,2.5846176,61.092594,1.0380436,1.8276858,0.0,13.896187,6.7260003,13.226,-0.62399995,0.0,0.36129162,0.36937502,0.34800002,0.35341918,7.9509997,2.3059464,71.03391,0.84760445,3.7794383,0.0,9.3876505,-5.833,-1.2579999,-9.708,0.0,0.28187507,0.26991668,0.20199998,0.22185373,-1.9225832,1.0007236,71.18815,0.29448175,-7.7428355,0.0,15.990646
2005-02-26,6.6924996,12.8175,1.5174999,0.0,0.32383338,0.3277501,0.28000006,0.29309583,6.1175003,1.877511,72.82007,0.74254346,3.9771023,0.0,18.228943,8.767667,12.576,4.776,0.3,0.35229167,0.36374998,0.3476667,0.35136795,9.119752,1.780898,66.74991,0.74779415,5.43135,0.0,12.245294,-4.047583,4.042,-9.408,0.0,0.28224996,0.26900002,0.2026667,0.2221675,-2.5600832,1.3046505,65.67517,0.48020488,-6.4892845,0.0,17.551615
2005-02-27,6.31125,9.117499,3.5674999,2.1,0.3260417,0.32466662,0.28000006,0.29260293,6.607084,1.52649,71.57705,0.47051293,3.6850939,0.0,20.192118,6.6426663,9.126,4.376,6.6000004,0.39254168,0.36862502,0.34712505,0.35481915,8.455166,1.043502,80.54664,0.4067461,4.733476,0.0,14.512064,-4.758,-1.458,-8.958,0.0,0.28374997,0.26900002,0.20300002,0.22251242,-2.1350834,0.98088664,67.272865,0.31051856,-6.884196,0.0,27.553524
2005-02-28,1.4237499,5.8175,-2.5325,0.5,0.32879168,0.32329163,0.28100002,0.2932267,3.5258331,1.8305612,59.126797,0.58984923,-1.762591,0.6,25.43802,6.2614174,12.276,0.076000005,0.3,0.37516662,0.37375006,0.34800002,0.35530922,8.080167,2.3189113,65.96273,0.8028501,3.0336287,0.0,18.720001,-7.985083,-3.408,-10.858,0.0,0.2820834,0.26850006,0.20300002,0.22229075,-3.1350834,1.0537671,61.464985,0.29384127,-10.100245,0.0,22.033648
2005-03-01,0.10708335,5.9675,-4.8824997,0.0,0.32008332,0.32079175,0.2807917,0.2919421,1.9779167,2.151831,52.294697,0.54818237,-3.3558846,0.0,14.685176,3.0385,8.026,-1.624,0.9,0.36220834,0.36908337,0.34800002,0.35342214,6.2072506,2.0393288,51.54546,0.69251543,-0.87971145,0.0,12.324414,-5.4205,4.1419997,-12.958,0.0,0.28258327,0.2680001,0.20316668,0.22234088,-3.2434165,1.6258302,52.68425,0.64483297,-8.386783,0.0,16.700275
2005-03-02,5.2008333,13.4175,-0.082499996,0.0,0.31266668,0.31758332,0.28062505,0.29062912,4.6924996,2.5428085,61.540104,0.85507256,1.7183412,0.0,16.946787,6.9635005,14.476,-0.124000005,0.1,0.35966673,0.36445823,0.34754172,0.35194293,7.9468346,2.6611507,65.42341,0.7838702,3.6847613,0.0,10.966713,-4.566334,2.342,-10.508,0.0,0.28295836,0.2680001,0.204,0.22296707,-2.05175,1.7418226,47.374416,0.5163827,-7.6348567,0.0,19.06301
2005-03-03,8.37375,17.4675,1.0675,0.0,0.30554166,0.31366667,0.28000006,0.28885797,7.14875,2.8863509,65.16126,1.4559536,4.5658364,0.0,11.966953,9.248917,16.226,3.226,0.0,0.34774998,0.35912502,0.3470001,0.3495988,9.730166,2.5521293,80.88896,0.86911434,7.120672,0.0,15.463246,-0.101750165,9.691999,-7.558,0.0,0.28449997,0.26816675,0.204,0.22311002,-1.6434169,2.0016155,49.651886,0.8789642,-3.890662,0.0,15.0038395
2005-03-04,9.482083,19.167501,0.4675,0.0,0.295625,0.3092917,0.2799584,0.28721502,8.505,3.158736,60.416576,1.6350746,5.088613,0.0,12.979984,11.759334,18.626,7.176,0.0,0.33804163,0.35341668,0.34600008,0.34700045,11.496834,2.8786595,74.84249,1.1291301,8.893752,0.0,18.35647,1.2878335,6.042,-2.358,0.0,0.28566667,0.26950002,0.204,0.22347164,-0.7767501,1.3451474,73.92803,0.46469495,-0.92825323,0.0,24.144167
2005-03-05,8.854999,14.9175,3.0674999,0.0,0.2861667,0.3045,0.27949992,0.28521666,9.127915,2.9586766,58.189137,1.0505378,4.676123,0.0,12.620554,12.480166,18.925999,6.476,0.0,0.32899997,0.34729162,0.3453749,0.34463122,12.426002,3.072473,68.67337,1.2862158,8.900089,0.0,15.281989,3.5649168,15.592,-4.958,0.0,0.28229174,0.27099994,0.20454162,0.22394048,-0.3225834,2.5959227,62.76607,1.3157403,-0.090025164,0.0,24.251284
2005-03-06,12.717502,19.1175,7.3175,0.0,0.2779583,0.3000833,0.27899995,0.2833546,11.032083,3.691391,59.175156,1.2773101,8.20709,0.0,33.161064,12.930167,18.626,8.476,0.0,0.32279173,0.34179166,0.34420827,0.3422017,12.301,2.3023376,70.32865,0.9611381,9.683425,0.0,24.387178,3.8274167,13.292,-2.258,0.1,0.27595827,0.27099994,0.20499997,0.22382708,0.68575,2.2794204,65.31928,0.99166787,0.65590554,0.1,43.490025
2005-03-07,9.359167,12.867499,4.0675,2.5,0.2794583,0.295875,0.2782916,0.28206587,10.044583,3.3748713,46.74246,0.8029621,4.2643237,0.0,32.90014,12.603084,15.376,8.326,0.0,0.31783333,0.337,0.34345832,0.3403084,12.982251,3.2493634,63.13828,1.0938585,8.658499,0.0,28.58545,-4.403834,0.041999996,-8.308001,0.0,0.27125,0.2705833,0.2050833,0.22346997,-0.74133325,1.281922,61.337788,0.36219198,-6.865721,0.0,24.798225
2005-03-08,5.5675006,14.1675,-1.6825,0.1,0.28645834,0.29324996,0.2779999,0.2817946,6.721667,2.4490967,57.224346,0.99777853,1.6001776,0.0,20.929594,8.467668,14.726,2.226,0.0,0.3099583,0.33154163,0.34216666,0.33768082,10.376,2.9601574,55.356915,1.0409136,4.057297,0.0,13.397612,-6.1642494,-1.658,-11.008,0.6,0.26891673,0.26950002,0.20600002,0.22373915,-1.5121669,1.0475218,60.64702,0.29916483,-8.513258,0.8,10.144082
2005-03-09,3.4904168,5.7175,0.4175,0.3,0.2827917,0.2912083,0.27770826,0.28089914,5.27375,1.4721363,69.32993,0.4485653,0.83144635,0.0,25.346148,8.794751,12.526,4.826,0.0,0.30333328,0.32620832,0.34075007,0.33507705,10.265583,2.975708,57.34847,0.8683457,4.629824,0.0,29.379177,-1.6080003,3.292,-6.3580003,0.4,0.2683334,0.26841673,0.20600002,0.22347088,-1.4642501,1.0959917,69.294754,0.35428944,-3.9234364,0.4,23.933908
2005-03-10,8.277916,15.0175,1.8675,0.0,0.27708337,0.28887504,0.27699998,0.27949962,7.2779174,3.9698536,44.660233,1.3865261,2.7571113,0.0,34.54687,9.561416,16.575998,3.126,0.0,0.295875,0.3209583,0.3396249,0.33264253,10.0135,3.5230222,58.06331,1.2424352,5.1192946,0.0,26.27753,2.0524168,3.492,-1.0580001,0.1,0.26862508,0.2676668,0.20645832,0.22366376,-0.4184167,1.9490911,60.29778,0.44770983,-1.0879873,0.3,45.831833
2005-03-11,9.546666,18.067501,1.8675,0.0,0.26379165,0.28508332,0.2765833,0.27747294,8.682083,4.1842623,38.85588,1.6299669,3.2930973,0.0,26.052162,11.426,18.726,3.726,0.0,0.28562495,0.3150833,0.33833325,0.32976127,11.165582,4.475994,37.631107,1.7134554,4.8436465,0.0,23.34455,-0.27466664,8.142,-5.558,0.2,0.2679583,0.266875,0.20699996,0.22384088,-0.32258335,1.4982535,70.050285,0.68106556,-2.7122612,0.4,31.319998
2005-03-12,13.682082,22.7675,7.0175004,0.0,0.25050002,0.28041664,0.27562502,0.27487245,12.002915,5.388078,36.041233,2.1518855,6.5051537,0.0,29.59235,17.151001,25.026,11.076,0.0,0.27283332,0.30841663,0.3365833,0.32620588,14.580167,5.447372,42.1644,2.1446662,10.190328,0.0,24.482647,-6.0288334,-2.908,-8.158,3.2,0.26808342,0.26599994,0.20699996,0.22366582,-0.94966656,1.2205092,58.526,0.29868078,-8.431451,3.3999999,20.073025
2005-03-13,5.2987494,9.9675,1.2175,0.0,0.24129164,0.27604172,0.27500007,0.2728592,8.040417,2.7937448,51.208324,0.7652695,1.1007107,0.0,25.925,8.530167,14.876,4.276,0.0,0.2630833,0.30216667,0.3349167,0.32301083,11.4885,3.8552032,43.702423,0.9031307,3.3022509,0.0,29.407835,-7.0184174,-2.5579998,-10.658,0.0,0.26620826,0.26512492,0.207875,0.22398084,-1.7913333,1.472617,50.282883,0.36550683,-9.490246,0.0,25.476198
2005-03-14,4.5529165,10.0175,-1.6325,0.0,0.23908335,0.27274993,0.2744584,0.27162334,6.6966667,2.575861,56.72051,0.8866699,0.6853836,0.0,13.246826,7.953083,12.326,3.626,0.90000004,0.26562497,0.29779166,0.33362508,0.32134005,10.284335,2.3955781,51.10496,0.9350506,3.2858841,0.0,7.9526596,-7.703833,-3.0579998,-11.408,0.0,0.2649999,0.26424995,0.208,0.22380257,-2.408,1.2472214,49.71818,0.3523227,-10.146241,0.0,15.30741
2005-03-15,4.6675005,8.7675,0.61749995,0.0,0.23495828,0.26945838,0.27374995,0.2701333,6.5591674,2.1070962,53.03194,0.765509,0.62102884,0.0,9.72,6.253084,8.576,4.576,7.2999997,0.30975,0.29662496,0.33270827,0.3235238,8.526,1.5071613,68.49691,0.6139157,3.338151,0.1,17.551615,-5.6059175,-0.708,-9.408,0.6,0.26404163,0.26366666,0.208,0.22361298,-2.2600832,1.5426877,46.931637,0.3950048,-8.411723,0.70000005,25.862436
2005-03-16,5.8883324,12.5675,-0.3825,0.0,0.23125005,0.26637495,0.2729999,0.26868626,7.0175,3.2341332,57.46158,1.0740366,1.8124746,0.0,22.725668,6.240582,10.976,2.676,0.0,0.33258334,0.30137503,0.33170825,0.3253996,8.28225,2.0714169,66.86387,0.8196985,3.076683,0.0,13.905509,-8.147582,-1.7579999,-14.958,0.0,0.26308334,0.263,0.20824999,0.2235859,-2.4955,1.4780444,55.764877,0.36900386,-10.494706,0.0,16.73516
2005-03-17,8.484166,14.9675,2.6175,0.0,0.22462498,0.26275003,0.27249995,0.2671012,8.496665,4.2475095,45.230194,1.1677965,3.212765,0.0,33.092598,7.4051666,14.426,0.976,0.0,0.313375,0.30208337,0.33062497,0.32342374,8.29475,3.5382068,59.295227,1.0745016,3.3235738,0.0,26.121714,-3.962167,0.39200002,-7.3580003,0.0,0.26212505,0.26220837,0.20900007,0.22389257,-1.8059164,1.4762484,55.920963,0.40226823,-6.744442,1.1000001,27.333935
2005-03-18,8.863334,13.7675,4.2675004,0.0,0.2177084,0.2590833,0.271625,0.2652171,9.602916,3.8935218,46.879944,1.1496947,3.700243,0.0,27.36947,12.119752,17.925999,7.776,0.0,0.29379165,0.29941663,0.32933334,0.32056287,11.978085,4.4773345,49.28037,1.2979286,6.7233214,0.0,27.834309,-3.5538332,-0.208,-7.1080003,0.0,0.26166674,0.26175007,0.20900007,0.22376414,-1.6621667,1.6528968,50.4278,0.40649143,-6.5690684,0.3,23.051247
2005-03-19,4.0529165,10.867499,-2.3325,0.0,0.21266668,0.2558334,0.27074996,0.26355174,7.219583,3.0282464,54.676193,0.79043394,0.17449099,0.0,17.651016,9.317666,14.926,3.626,0.0,0.27845833,0.29550007,0.32766673,0.31746706,11.201,3.6104558,48.411118,1.0717944,4.276441,0.0,16.394829,-3.4184172,1.6919999,-7.908,0.0,0.26100004,0.26100004,0.20900007,0.22355999,-1.5330001,1.7035815,52.13637,0.47858372,-6.440045,0.0,15.137133
2005-03-20,8.788334,16.4675,2.8675,2.6,0.21279164,0.2527083,0.27,0.26236418,8.857082,3.4199305,59.412838,1.1952616,4.659629,0.0,25.264202,12.546833,20.376,5.226,0.5,0.26745835,0.29141667,0.32654175,0.3150296,12.342668,4.0006533,58.153122,1.3581835,7.9835205,0.0,26.493652,-1.4246668,5.092,-6.8580003,0.0,0.261375,0.26045838,0.20900007,0.22347258,-1.2809167,2.3254516,46.6368,0.6324276,-5.0418916,0.0,25.872456
2005-03-21,8.838333,10.1675,7.2675004,26.899998,0.38245833,0.27508333,0.27,0.27893957,9.0008335,0.42629945,95.49952,0.21492332,8.322399,0.0,29.363731,14.336415,19.876,11.576,4.0,0.28687504,0.28875002,0.3252499,0.31489873,13.759332,2.321752,77.44726,1.4311323,11.681759,0.0,32.647057,0.66075003,5.1419997,-1.958,0.0,0.26154166,0.26000008,0.20966668,0.22386794,-0.5517501,1.9526031,51.074036,0.57078326,-2.9348793,0.3,22.608458
2005-03-22,3.78,7.0675,1.8675,13.200001,0.408125,0.3455,0.27020833,0.29567376,6.0279174,0.61425894,90.6723,0.17951202,2.8678741,1.1,24.144165,9.055167,11.476,6.926,1.0,0.30341664,0.28937498,0.32445827,0.31561795,10.715585,1.4348844,74.98452,0.43731284,6.5673213,0.0,27.871534,-0.45175,1.1919999,-2.108,7.600001,0.26412496,0.26000008,0.21000002,0.22428875,-0.3455,0.74858314,82.18473,0.23037595,-1.9268675,7.5000005,17.399586
2005-03-23,4.2362504,9.0175,-0.9325,1.1,0.37891665,0.36545834,0.27191663,0.29905042,6.009167,2.0031314,79.294136,0.4301536,2.2660427,0.0,17.57744,7.340584,13.626,2.576,0.0,0.29604176,0.2894167,0.32358328,0.3144804,10.305167,3.1029441,66.785515,0.7653161,4.109248,0.0,19.33639,2.0899165,8.792,-2.858,0.0,0.2812917,0.26083335,0.21000002,0.2256654,0.6045,2.0585685,63.411976,0.79130054,-1.0113691,0.0,16.299694
2005-03-24,5.9425006,10.367499,2.2175,3.3999999,0.39129165,0.3682083,0.27395836,0.3019642,6.515417,1.0813452,85.44848,0.31252337,4.480474,0.0,15.815435,14.015584,21.976,7.376,0.5,0.28241664,0.28725013,0.3225,0.31229162,12.784332,3.7904224,61.65361,1.5282542,9.566363,0.0,27.238941,-2.4475834,0.342,-7.458,0.3,0.2866667,0.26583335,0.21004169,0.2271217,-0.18508334,1.6868368,58.77254,0.44358385,-5.1179905,0.5,27.162708
2005-03-25,4.913334,6.6675,3.2175,0.0,0.37133336,0.367,0.27616665,0.30190337,6.377917,1.3433033,77.70929,0.34623718,2.8510144,0.0,19.959719,9.286416,13.776,4.876,0.0,0.27258328,0.28475,0.3209584,0.3099684,11.93225,2.9245598,70.17335,0.78061414,6.2267876,0.0,22.35481,-4.5267506,3.4420002,-11.608,0.0,0.27920833,0.26700005,0.21099998,0.22753459,-0.99966687,2.0715952,51.566418,0.6097629,-7.557583,0.0,10.587918
2005-03-26,4.8570833,7.8175,2.5674999,0.0,0.35916665,0.36079168,0.27787492,0.30097792,6.1966653,1.520953,72.419464,0.45471114,2.3367221,0.0,19.201874,7.746834,10.476,5.826,0.0,0.26362506,0.28220838,0.31991673,0.30805752,10.298917,2.1501048,69.64585,0.5165611,4.8117833,0.0,22.314192,1.6003333,9.592,-4.708,0.0,0.28404167,0.26737502,0.21099998,0.22795166,-0.005916706,2.851358,48.337498,0.8784293,-2.4701297,0.0,23.828083
2005-03-27,5.9654164,12.7175,-1.7325001,0.0,0.3472083,0.3537083,0.27899995,0.29946336,7.2945824,3.0643759,71.60907,0.76422644,3.1351593,0.0,9.339208,7.657251,11.876,4.576,0.0,0.2578334,0.28024992,0.31887507,0.30649078,9.605168,2.3438003,61.450596,0.73792654,3.976693,0.0,24.48,5.9378333,14.691999,-1.658,0.0,0.28966668,0.269375,0.21170826,0.22927542,1.3732499,3.0625145,50.01621,1.1126802,1.3697758,0.0,24.162947
2005-03-28,11.757083,19.567501,4.0675,0.0,0.33258334,0.3452917,0.27991673,0.29733214,10.2175,4.3595233,57.91388,1.3222771,7.139952,0.0,24.863468,12.453084,22.476,3.176,0.0,0.24925,0.2770417,0.31762496,0.30431622,11.571834,4.740208,58.454,1.8507677,7.499128,0.0,25.068514,8.394083,18.392,0.84199995,0.0,0.28325,0.27037498,0.21199994,0.22924624,3.4649165,3.3253272,58.939922,1.482394,4.0283093,0.0,22.33161
2005-03-29,17.090418,21.7175,13.8175,0.0,0.31545836,0.33624998,0.28000006,0.29429457,14.367499,4.9954057,51.917526,1.4532044,11.397756,0.0,30.239998,18.103083,23.376,14.126,0.0,0.23550002,0.27199998,0.31616667,0.30124506,16.226002,5.29317,55.461872,1.5892595,12.694106,0.0,30.633865,7.348251,14.092,-0.008000001,0.5,0.275125,0.26804167,0.21295832,0.22887754,4.1753335,2.95181,67.0583,1.083622,4.0231295,0.0,30.173496
2005-03-30,10.896667,15.4175,6.5675,0.0,0.3054167,0.3285,0.28000006,0.2919642,11.438333,2.7379797,55.41866,1.2776861,6.290745,0.0,40.102448,16.751,20.825998,12.776,0.0,0.22395833,0.26695833,0.31450006,0.29817834,16.709333,5.447802,43.35712,1.7305045,9.979024,0.0,29.784426,3.0753334,9.492,-1.458,0.0,0.26362494,0.26429167,0.21337508,0.22758503,2.5003333,2.4801502,61.952404,0.61119765,-0.11069474,0.0,25.277025
2005-03-31,8.321666,11.867499,3.7675,0.2,0.30145833,0.32245836,0.28000006,0.29041836,8.53,2.632959,55.41424,0.8113608,4.038571,0.0,23.598541,13.7093315,20.976,9.076,9.6,0.23262496,0.26216674,0.31262493,0.29642877,14.815583,4.4567122,52.961514,1.7106032,8.34828,0.0,26.27753,2.633667,8.992,-2.508,0.0,0.25554165,0.26024994,0.21400005,0.22662044,2.0544999,2.7787886,60.779373,0.82827765,-0.77732164,0.0,31.178993
2005-04-01,8.969584,13.7675,4.0175004,0.0,0.2942917,0.31650007,0.27954158,0.28833547,9.396667,3.8887148,46.407703,1.1415668,3.6900904,0.0,22.148045,10.538501,15.876,6.226,5.2999997,0.35208333,0.27025005,0.31154162,0.30570835,12.730168,4.012587,56.27725,1.2680099,5.8940578,0.0,27.402597,3.1149168,11.092,-4.708,0.0,0.24737501,0.25562495,0.21400005,0.22507751,2.8649166,3.1162815,53.484882,0.97469914,-0.980612,0.0,19.486609
2005-04-02,10.054999,19.1175,1.2175,0.0,0.2835,0.30975,0.2787083,0.28556255,9.67375,4.227981,56.454514,1.452149,5.3591657,0.0,18.374111,13.113502,22.526,4.326,0.0,0.31025,0.27570838,0.30999997,0.30281624,12.878083,4.900148,44.39259,2.0478334,6.7250924,0.0,15.876775,7.3878326,16.492,2.792,1.6999999,0.2506667,0.2511667,0.21500002,0.22509168,5.7690825,3.6602983,46.877216,1.3353089,2.436174,0.0,25.6233
2005-04-03,15.89875,23.0175,8.9675,0.0,0.2704167,0.3027083,0.27783325,0.28253794,13.759166,5.8829803,43.274776,1.8729246,9.129095,0.0,27.419146,17.211418,24.476,11.026,0.0,0.27904168,0.27299997,0.3084167,0.29892296,15.642669,6.50217,37.467495,2.3525221,9.468324,0.0,25.420181,7.096166,16.292,-1.158,0.0,0.2435,0.24708329,0.21500002,0.22373249,5.9961667,3.3379405,62.208904,1.1421771,3.2424767,0.0,28.79325
2005-04-04,18.719582,24.7675,12.7175,0.0,0.25366667,0.29504165,0.27679166,0.2790054,16.682081,6.738241,42.616734,1.9786291,11.575826,0.0,31.883888,19.073915,24.425999,14.376,0.0,0.253125,0.2680833,0.30662492,0.29478624,18.015585,6.093436,52.514896,1.6514624,13.203808,0.0,29.16,12.021167,19.542,6.342,0.0,0.23400004,0.2424166,0.21500002,0.2220875,10.487833,3.6384878,67.91672,1.233042,8.444867,0.0,19.486609
2005-04-05,17.498749,22.7175,13.4175,5.2999997,0.26379168,0.2884167,0.276,0.2777529,17.096666,4.122199,70.37362,1.5446876,13.888657,0.0,31.154043,19.786415,25.075998,15.676,0.0,0.23466666,0.26312503,0.30516663,0.29140297,18.955168,6.222502,51.61987,2.6759312,13.112498,0.0,35.58359,7.671167,13.842,2.142,0.0,0.2254167,0.23791666,0.21500002,0.2205417,8.256584,2.9050152,66.0749,0.86433125,4.3013096,0.0,24.858253
2005-04-06,11.984166,13.7175,10.2175,34.000008,0.38724995,0.34462503,0.27641663,0.29849878,12.850834,0.88683903,89.578674,0.4042691,10.831796,0.0,28.357857,13.809335,16.376,11.176,8.4,0.28029168,0.26037505,0.3039166,0.29311916,14.842666,2.1288188,76.20376,0.73219717,11.156678,0.0,28.657898,8.225333,15.342,1.342,0.0,0.21841663,0.23374997,0.21500002,0.21917672,8.271167,3.4474468,62.12378,1.1056368,4.3222976,0.0,16.1198
2005-04-07,13.127915,17.817501,8.7175,0.0,0.38429165,0.3830417,0.2795001,0.30857918,13.246666,4.1895776,61.039974,1.1851658,8.824376,0.0,24.522316,15.944748,20.776,13.026,0.0,0.29883334,0.2627917,0.30275002,0.29408452,16.071833,3.7931178,61.9922,1.3449442,11.495365,0.0,27.155552,9.744083,18.642,1.342,0.0,0.21012501,0.22899996,0.21500002,0.21759874,8.546167,4.072513,57.548923,1.4708382,5.079841,0.0,22.104116
2005-04-08,12.380001,19.1175,5.5175004,0.0,0.36070833,0.37012503,0.28175005,0.30583587,12.317498,3.5516198,75.384445,1.0167125,9.549907,0.0,24.482647,15.540584,22.575998,7.476,0.0,0.275625,0.26166674,0.30162504,0.29141375,15.6760025,4.2183776,67.091255,1.5685474,11.502419,0.0,18.720001,13.562832,21.192,7.592,0.0,0.20062505,0.2237917,0.21487503,0.21575,11.235749,5.2551847,50.066334,1.729073,7.8903365,0.0,36.204617
2005-04-09,17.727913,23.2675,12.9675,0.0,0.34216663,0.3582084,0.283,0.3029354,15.9675,5.11817,63.177837,1.5145385,13.207335,0.0,30.811037,19.584333,25.476,14.426,0.0,0.2540417,0.25841668,0.3002917,0.28826043,18.461416,5.8638678,58.0518,1.9393517,14.154323,0.0,30.244286,13.71075,19.692,8.642,0.0,0.19116664,0.2185417,0.21400005,0.21335542,12.402415,5.101925,51.23234,1.5888317,8.274915,0.0,38.72302
2005-04-10,16.671667,18.167501,15.4675,6.0,0.35212496,0.3495833,0.28362495,0.30227125,15.759167,2.3261106,74.88868,0.80611897,13.73454,0.0,29.76484,17.98225,21.026,15.626,1.9000001,0.24691665,0.2556667,0.2989999,0.28625417,17.621834,2.6424792,74.57275,1.126036,14.914246,0.0,31.722921,8.302417,14.242,3.792,0.0,0.18416667,0.21399997,0.21400005,0.21191166,9.573248,3.4760294,58.627213,0.98162895,4.254736,0.0,24.248611
2005-04-11,12.527916,16.317501,9.0675,5.0000005,0.3693334,0.3505833,0.28399995,0.30395585,14.4279175,3.4382,75.8487,1.0061982,9.851325,0.0,25.277025,14.817668,18.226,10.776,0.5,0.25275,0.25387496,0.29816663,0.28568625,16.528084,4.558376,58.04826,1.3476982,10.014554,0.0,27.766712,4.114917,6.042,2.992,12.799999,0.24712501,0.2142083,0.21400005,0.21636249,4.8815837,0.48227748,90.02824,0.3002094,3.1322544,0.0,28.137632
